,Time,FrontAxis,VerticalAxis,LateralAxis,SensorID,RSSI,Phase,Frequency,Activity
45190,393.75,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.5,5.3858,922.25,3
45191,393.8,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.5,5.3858,922.25,3
45192,393.85,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.5,5.3858,922.25,3
45193,393.88,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.5,5.3858,922.25,3
45194,393.93,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.5,5.3858,922.25,3
45195,393.98,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.5,5.3858,922.25,3
45196,394.0,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.003068,921.25,3
45197,394.05,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.003068,921.25,3
45198,394.1,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.003068,921.25,3
45199,394.13,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.003068,921.25,3
45200,394.18,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.003068,921.25,3
45201,394.23,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.003068,921.25,3
45202,394.53,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.4694,920.75,3
45203,394.55,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.4694,920.75,3
45204,394.6,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.4694,920.75,3
45205,394.65,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.4694,920.75,3
45206,394.68,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.4694,920.75,3
45207,394.73,1.2570000000000001,-0.07119600000000001,-0.025087,1,-62.0,0.4694,920.75,3
45208,395.25,1.1632,-0.025263,-0.070699,1,-62.0,5.8429,921.75,3
45209,395.38,1.1632,-0.025263,-0.070699,1,-62.0,5.8429,921.75,3
45210,395.4,1.1632,-0.025263,-0.070699,1,-62.0,5.8429,921.75,3
45211,395.45,1.1632,-0.025263,-0.070699,1,-62.0,5.8429,921.75,3
45212,395.5,1.1632,-0.025263,-0.070699,1,-62.0,5.8429,921.75,3
45213,395.53,1.1632,-0.025263,-0.070699,1,-62.0,5.8429,921.75,3
45214,396.5,1.3859,-0.12861,0.0091224,1,-62.0,0.013806,921.25,3
45215,396.58,1.3859,-0.12861,0.0091224,1,-62.0,0.013806,921.25,3
45216,396.63,1.3859,-0.12861,0.0091224,1,-62.0,0.013806,921.25,3
45217,396.65,1.3859,-0.12861,0.0091224,1,-62.0,0.013806,921.25,3
45218,396.7,1.3859,-0.12861,0.0091224,1,-62.0,0.013806,921.25,3
45219,396.75,1.3859,-0.12861,0.0091224,1,-62.0,0.013806,921.25,3
45220,396.78,1.3859,-0.12861,0.0091224,1,-65.0,0.65041,924.25,3
45221,396.83,1.3859,-0.12861,0.0091224,1,-65.0,0.65041,924.25,3
45222,396.88,1.3859,-0.12861,0.0091224,1,-65.0,0.65041,924.25,3
45223,396.93,1.3859,-0.12861,0.0091224,1,-65.0,0.65041,924.25,3
45224,396.95,1.3859,-0.12861,0.0091224,1,-65.0,0.65041,924.25,3
45225,397.0,1.3859,-0.12861,0.0091224,1,-65.0,0.65041,924.25,3
45226,399.75,1.1983,-0.048229,-0.047893,1,-66.0,0.25311,924.75,3
45227,399.85,1.1983,-0.048229,-0.047893,1,-66.0,0.25311,924.75,3
45228,399.88,1.1983,-0.048229,-0.047893,1,-66.0,0.25311,924.75,3
45229,399.93,1.1983,-0.048229,-0.047893,1,-66.0,0.25311,924.75,3
45230,399.98,1.1983,-0.048229,-0.047893,1,-66.0,0.25311,924.75,3
45231,400.0,1.1983,-0.048229,-0.047893,1,-66.0,0.25311,924.75,3
45232,400.5,1.0225,0.05511900000000001,-0.15052000000000001,1,-67.5,5.7294,925.75,3
45233,400.55,1.0225,0.05511900000000001,-0.15052000000000001,1,-67.5,5.7294,925.75,3
45234,400.58,1.0225,0.05511900000000001,-0.15052000000000001,1,-67.5,5.7294,925.75,3
45235,400.63,1.0225,0.05511900000000001,-0.15052000000000001,1,-67.5,5.7294,925.75,3
45236,400.68,1.0225,0.05511900000000001,-0.15052000000000001,1,-67.5,5.7294,925.75,3
45237,400.73,1.0225,0.05511900000000001,-0.15052000000000001,1,-67.5,5.7294,925.75,3
45238,401.0,1.0225,0.05511900000000001,-0.15052000000000001,1,-62.0,0.93573,920.25,3
45239,401.05,1.0225,0.05511900000000001,-0.15052000000000001,1,-62.0,0.93573,920.25,3
45240,401.1,1.0225,0.05511900000000001,-0.15052000000000001,1,-62.0,0.93573,920.25,3
45241,401.13,1.0225,0.05511900000000001,-0.15052000000000001,1,-62.0,0.93573,920.25,3
45242,401.18,1.0225,0.05511900000000001,-0.15052000000000001,1,-62.0,0.93573,920.25,3
45243,401.23,1.0225,0.05511900000000001,-0.15052000000000001,1,-62.0,0.93573,920.25,3
45244,402.5,1.0107,0.05511900000000001,-0.15052000000000001,1,-63.0,5.0223,922.75,3
45245,402.55,1.0107,0.05511900000000001,-0.15052000000000001,1,-63.0,5.0223,922.75,3
45246,402.6,1.0107,0.05511900000000001,-0.15052000000000001,1,-63.0,5.0223,922.75,3
45247,402.63,1.0107,0.05511900000000001,-0.15052000000000001,1,-63.0,5.0223,922.75,3
45248,402.68,1.0107,0.05511900000000001,-0.15052000000000001,1,-63.0,5.0223,922.75,3
45249,402.73,1.0107,0.05511900000000001,-0.15052000000000001,1,-63.0,5.0223,922.75,3
45250,402.75,1.0107,0.05511900000000001,-0.15052000000000001,1,-64.5,1.06,923.75,3
45251,402.8,1.0107,0.05511900000000001,-0.15052000000000001,1,-64.5,1.06,923.75,3
45252,402.85,1.0107,0.05511900000000001,-0.15052000000000001,1,-64.5,1.06,923.75,3
45253,402.88,1.0107,0.05511900000000001,-0.15052000000000001,1,-64.5,1.06,923.75,3
45254,402.93,1.0107,0.05511900000000001,-0.15052000000000001,1,-64.5,1.06,923.75,3
45255,402.98,1.0107,0.05511900000000001,-0.15052000000000001,1,-64.5,1.06,923.75,3
45256,403.53,1.0811,0.0091865,-0.10490999999999999,1,-62.5,4.1187,920.25,3
45257,403.63,1.0811,0.0091865,-0.10490999999999999,1,-62.5,4.1187,920.25,3
45258,403.65,1.0811,0.0091865,-0.10490999999999999,1,-62.5,4.1187,920.25,3
45259,403.7,1.0811,0.0091865,-0.10490999999999999,1,-62.5,4.1187,920.25,3
45260,403.75,1.0811,0.0091865,-0.10490999999999999,1,-62.5,4.1187,920.25,3
45261,403.78,1.0811,0.0091865,-0.10490999999999999,1,-62.5,4.1187,920.25,3
45262,404.5,1.3508,-0.10565,-0.0022806,1,-66.5,0.21629,924.75,3
45263,408.23,1.3508,-0.10565,-0.0022806,1,-66.5,0.21629,924.75,3
45264,408.28,1.3508,-0.10565,-0.0022806,1,-66.5,0.21629,924.75,3
45265,408.33,1.3508,-0.10565,-0.0022806,1,-66.5,0.21629,924.75,3
45266,408.38,1.3508,-0.10565,-0.0022806,1,-66.5,0.21629,924.75,3
45267,408.4,1.3508,-0.10565,-0.0022806,1,-66.5,0.21629,924.75,3
45268,408.45,1.0107,0.05511900000000001,-0.13912,1,-64.5,1.0615,923.75,3
45269,408.5,1.0107,0.05511900000000001,-0.13912,1,-64.5,1.0615,923.75,3
45270,408.55,1.0107,0.05511900000000001,-0.13912,1,-64.5,1.0615,923.75,3
45271,408.58,1.0107,0.05511900000000001,-0.13912,1,-64.5,1.0615,923.75,3
45272,408.63,1.0107,0.05511900000000001,-0.13912,1,-64.5,1.0615,923.75,3
45273,408.68,1.0107,0.05511900000000001,-0.13912,1,-64.5,1.0615,923.75,3
45274,408.7,1.0107,0.05511900000000001,-0.13912,1,-62.0,0.91579,920.25,3
45275,408.75,1.0107,0.05511900000000001,-0.13912,1,-62.0,0.91579,920.25,3
45276,408.8,1.0107,0.05511900000000001,-0.13912,1,-62.0,0.91579,920.25,3
45277,408.85,1.0107,0.05511900000000001,-0.13912,1,-62.0,0.91579,920.25,3
45278,408.88,1.0107,0.05511900000000001,-0.13912,1,-62.0,0.91579,920.25,3
45279,408.93,1.0107,0.05511900000000001,-0.13912,1,-62.0,0.91579,920.25,3
45280,408.95,1.1749,-0.036746,-0.070699,1,-66.0,0.25771,924.75,3
45281,409.0,1.1749,-0.036746,-0.070699,1,-66.0,0.25771,924.75,3
45282,409.05,1.1749,-0.036746,-0.070699,1,-66.0,0.25771,924.75,3
45283,409.08,1.1749,-0.036746,-0.070699,1,-66.0,0.25771,924.75,3
45284,409.13,1.1749,-0.036746,-0.070699,1,-66.0,0.25771,924.75,3
45285,409.18,1.1749,-0.036746,-0.070699,1,-66.0,0.25771,924.75,3
45286,409.23,1.1749,-0.036746,-0.070699,1,-63.0,4.9977,922.75,3
45287,409.25,1.1749,-0.036746,-0.070699,1,-63.0,4.9977,922.75,3
45288,409.3,1.1749,-0.036746,-0.070699,1,-63.0,4.9977,922.75,3
45289,409.35,1.1749,-0.036746,-0.070699,1,-63.0,4.9977,922.75,3
45290,409.38,1.1749,-0.036746,-0.070699,1,-63.0,4.9977,922.75,3
45291,409.43,1.1749,-0.036746,-0.070699,1,-63.0,4.9977,922.75,3
45292,409.48,1.128,-0.01378,-0.082102,1,-62.0,0.9203899999999999,920.25,3
45293,409.53,1.128,-0.01378,-0.082102,1,-62.0,0.9203899999999999,920.25,3
45294,409.55,1.128,-0.01378,-0.082102,1,-62.0,0.9203899999999999,920.25,3
45295,409.6,1.128,-0.01378,-0.082102,1,-62.0,0.9203899999999999,920.25,3
45296,409.65,1.128,-0.01378,-0.082102,1,-62.0,0.9203899999999999,920.25,3
45297,409.68,1.128,-0.01378,-0.082102,1,-62.0,0.9203899999999999,920.25,3
45298,409.73,1.128,-0.01378,-0.082102,1,-62.5,5.395,922.25,3
45299,409.78,1.128,-0.01378,-0.082102,1,-62.5,5.395,922.25,3
45300,409.8,1.128,-0.01378,-0.082102,1,-62.5,5.395,922.25,3
45301,409.85,1.128,-0.01378,-0.082102,1,-62.5,5.395,922.25,3
45302,409.9,1.128,-0.01378,-0.082102,1,-62.5,5.395,922.25,3
45303,409.95,1.128,-0.01378,-0.082102,1,-62.5,5.395,922.25,3
45304,410.0,1.0576,0.020669999999999997,-0.11631,1,-66.5,6.1144,925.25,3
45305,410.05,1.0576,0.020669999999999997,-0.11631,1,-66.5,6.1144,925.25,3
45306,410.08,1.0576,0.020669999999999997,-0.11631,1,-66.5,6.1144,925.25,3
45307,410.13,1.0576,0.020669999999999997,-0.11631,1,-66.5,6.1144,925.25,3
45308,410.18,1.0576,0.020669999999999997,-0.11631,1,-66.5,6.1144,925.25,3
45309,410.2,1.0576,0.020669999999999997,-0.11631,1,-66.5,6.1144,925.25,3
45310,410.75,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.93573,920.25,3
45311,410.85,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.93573,920.25,3
45312,410.88,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.93573,920.25,3
45313,410.93,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.93573,920.25,3
45314,410.98,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.93573,920.25,3
45315,411.0,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.93573,920.25,3
45316,411.25,1.0342,0.05511900000000001,-0.13912,1,-65.0,0.68262,924.25,3
45317,411.3,1.0342,0.05511900000000001,-0.13912,1,-65.0,0.68262,924.25,3
45318,411.35,1.0342,0.05511900000000001,-0.13912,1,-65.0,0.68262,924.25,3
45319,411.4,1.0342,0.05511900000000001,-0.13912,1,-65.0,0.68262,924.25,3
45320,411.43,1.0342,0.05511900000000001,-0.13912,1,-65.0,0.68262,924.25,3
45321,411.48,1.0342,0.05511900000000001,-0.13912,1,-65.0,0.68262,924.25,3
45322,411.53,1.0342,0.05511900000000001,-0.13912,1,-62.0,0.50775,920.75,3
45323,411.58,1.0342,0.05511900000000001,-0.13912,1,-62.0,0.50775,920.75,3
45324,411.6,1.0342,0.05511900000000001,-0.13912,1,-62.0,0.50775,920.75,3
45325,411.65,1.0342,0.05511900000000001,-0.13912,1,-62.0,0.50775,920.75,3
45326,411.7,1.0342,0.05511900000000001,-0.13912,1,-62.0,0.50775,920.75,3
45327,411.75,1.0342,0.05511900000000001,-0.13912,1,-62.0,0.50775,920.75,3
45328,412.5,1.1632,-0.036746,-0.070699,1,-64.5,1.0646,923.75,3
45329,412.58,1.1632,-0.036746,-0.070699,1,-64.5,1.0646,923.75,3
45330,412.63,1.1632,-0.036746,-0.070699,1,-64.5,1.0646,923.75,3
45331,412.68,1.1632,-0.036746,-0.070699,1,-64.5,1.0646,923.75,3
45332,412.7,1.1632,-0.036746,-0.070699,1,-64.5,1.0646,923.75,3
45333,412.75,1.1632,-0.036746,-0.070699,1,-64.5,1.0646,923.75,3
45334,413.0,1.1632,-0.036746,-0.070699,1,-63.5,1.465,923.25,3
45335,413.05,1.1632,-0.036746,-0.070699,1,-63.5,1.465,923.25,3
45336,413.1,1.1632,-0.036746,-0.070699,1,-63.5,1.465,923.25,3
45337,413.13,1.1632,-0.036746,-0.070699,1,-63.5,1.465,923.25,3
45338,413.18,1.1632,-0.036746,-0.070699,1,-63.5,1.465,923.25,3
45339,413.23,1.1632,-0.036746,-0.070699,1,-63.5,1.465,923.25,3
45340,413.5,1.2218,-0.059712,-0.047893,1,-62.5,0.064427,921.25,3
45341,413.55,1.2218,-0.059712,-0.047893,1,-62.5,0.064427,921.25,3
45342,413.6,1.2218,-0.059712,-0.047893,1,-62.5,0.064427,921.25,3
45343,413.63,1.2218,-0.059712,-0.047893,1,-62.5,0.064427,921.25,3
45344,413.68,1.2218,-0.059712,-0.047893,1,-62.5,0.064427,921.25,3
45345,413.73,1.2218,-0.059712,-0.047893,1,-62.5,0.064427,921.25,3
45346,414.5,1.0225,0.05511900000000001,-0.13912,1,-63.0,5.0683,922.75,3
45347,414.55,1.0225,0.05511900000000001,-0.13912,1,-63.0,5.0683,922.75,3
45348,414.6,1.0225,0.05511900000000001,-0.13912,1,-63.0,5.0683,922.75,3
45349,414.65,1.0225,0.05511900000000001,-0.13912,1,-63.0,5.0683,922.75,3
45350,414.68,1.0225,0.05511900000000001,-0.13912,1,-63.0,5.0683,922.75,3
45351,414.73,1.0225,0.05511900000000001,-0.13912,1,-63.0,5.0683,922.75,3
45352,415.25,1.1866,-0.036746,-0.070699,1,-63.5,4.6173,923.25,3
45353,415.38,1.1866,-0.036746,-0.070699,1,-63.5,4.6173,923.25,3
45354,415.4,1.1866,-0.036746,-0.070699,1,-63.5,4.6173,923.25,3
45355,415.45,1.1866,-0.036746,-0.070699,1,-63.5,4.6173,923.25,3
45356,415.5,1.1866,-0.036746,-0.070699,1,-63.5,4.6173,923.25,3
45357,415.55,1.1866,-0.036746,-0.070699,1,-63.5,4.6173,923.25,3
45358,416.75,1.339,-0.10565,-0.0022806,1,-66.0,0.25311,924.75,3
45359,416.8,1.339,-0.10565,-0.0022806,1,-66.0,0.25311,924.75,3
45360,416.85,1.339,-0.10565,-0.0022806,1,-66.0,0.25311,924.75,3
45361,416.9,1.339,-0.10565,-0.0022806,1,-66.0,0.25311,924.75,3
45362,416.93,1.339,-0.10565,-0.0022806,1,-66.0,0.25311,924.75,3
45363,416.98,1.339,-0.10565,-0.0022806,1,-66.0,0.25311,924.75,3
45364,417.03,1.339,-0.10565,-0.0022806,1,-63.0,5.0207,922.75,3
45365,417.05,1.339,-0.10565,-0.0022806,1,-63.0,5.0207,922.75,3
45366,417.1,1.339,-0.10565,-0.0022806,1,-63.0,5.0207,922.75,3
45367,417.15,1.339,-0.10565,-0.0022806,1,-63.0,5.0207,922.75,3
45368,417.18,1.339,-0.10565,-0.0022806,1,-63.0,5.0207,922.75,3
45369,417.23,1.339,-0.10565,-0.0022806,1,-63.0,5.0207,922.75,3
45370,417.75,1.0225,0.066602,-0.15052000000000001,1,-64.0,4.6372,923.25,3
45371,417.88,1.0225,0.066602,-0.15052000000000001,1,-64.0,4.6372,923.25,3
45372,417.9,1.0225,0.066602,-0.15052000000000001,1,-64.0,4.6372,923.25,3
45373,417.95,1.0225,0.066602,-0.15052000000000001,1,-64.0,4.6372,923.25,3
45374,418.0,1.0225,0.066602,-0.15052000000000001,1,-64.0,4.6372,923.25,3
45375,418.05,1.0225,0.066602,-0.15052000000000001,1,-64.0,4.6372,923.25,3
45376,418.25,1.0225,0.066602,-0.15052000000000001,1,-63.0,5.4533,922.25,3
45377,418.3,1.0225,0.066602,-0.15052000000000001,1,-63.0,5.4533,922.25,3
45378,418.35,1.0225,0.066602,-0.15052000000000001,1,-63.0,5.4533,922.25,3
45379,418.38,1.0225,0.066602,-0.15052000000000001,1,-63.0,5.4533,922.25,3
45380,418.43,1.0225,0.066602,-0.15052000000000001,1,-63.0,5.4533,922.25,3
45381,418.48,1.0225,0.066602,-0.15052000000000001,1,-63.0,5.4533,922.25,3
45382,419.0,1.1397,-0.01378,-0.082102,1,-66.5,6.1743,925.25,3
45383,419.1,1.1397,-0.01378,-0.082102,1,-66.5,6.1743,925.25,3
45384,419.15,1.1397,-0.01378,-0.082102,1,-66.5,6.1743,925.25,3
45385,419.2,1.1397,-0.01378,-0.082102,1,-66.5,6.1743,925.25,3
45386,419.23,1.1397,-0.01378,-0.082102,1,-66.5,6.1743,925.25,3
45387,419.28,1.1397,-0.01378,-0.082102,1,-66.5,6.1743,925.25,3
45388,421.0,1.2335,-0.059712,-0.036489999999999995,1,-65.0,0.6933600000000001,924.25,3
45389,421.13,1.2335,-0.059712,-0.036489999999999995,1,-65.0,0.6933600000000001,924.25,3
45390,421.18,1.2335,-0.059712,-0.036489999999999995,1,-65.0,0.6933600000000001,924.25,3
45391,421.2,1.2335,-0.059712,-0.036489999999999995,1,-65.0,0.6933600000000001,924.25,3
45392,421.25,1.2335,-0.059712,-0.036489999999999995,1,-65.0,0.6933600000000001,924.25,3
45393,421.3,1.2335,-0.059712,-0.036489999999999995,1,-65.0,0.6933600000000001,924.25,3
45394,423.75,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.5507,920.75,3
45395,423.8,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.5507,920.75,3
45396,423.85,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.5507,920.75,3
45397,423.88,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.5507,920.75,3
45398,423.93,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.5507,920.75,3
45399,423.95,1.128,-0.01378,-0.09350499999999999,1,-62.0,0.5507,920.75,3
45400,424.5,1.1514,-0.01378,-0.070699,1,-64.0,1.0922,923.75,3
45401,424.6,1.1514,-0.01378,-0.070699,1,-64.0,1.0922,923.75,3
45402,424.65,1.1514,-0.01378,-0.070699,1,-64.0,1.0922,923.75,3
45403,424.68,1.1514,-0.01378,-0.070699,1,-64.0,1.0922,923.75,3
45404,424.73,1.1514,-0.01378,-0.070699,1,-64.0,1.0922,923.75,3
45405,424.78,1.1514,-0.01378,-0.070699,1,-64.0,1.0922,923.75,3
45406,425.5,1.0811,0.032152999999999994,-0.11631,1,-63.0,2.3577,922.25,3
45407,425.6,1.0811,0.032152999999999994,-0.11631,1,-63.0,2.3577,922.25,3
45408,425.65,1.0811,0.032152999999999994,-0.11631,1,-63.0,2.3577,922.25,3
45409,425.7,1.0811,0.032152999999999994,-0.11631,1,-63.0,2.3577,922.25,3
45410,425.75,1.0811,0.032152999999999994,-0.11631,1,-63.0,2.3577,922.25,3
45411,425.78,1.0811,0.032152999999999994,-0.11631,1,-63.0,2.3577,922.25,3
45412,426.25,1.339,-0.10565,-0.0022806,1,-67.0,6.2249,925.25,3
45413,426.3,1.339,-0.10565,-0.0022806,1,-67.0,6.2249,925.25,3
45414,426.35,1.339,-0.10565,-0.0022806,1,-67.0,6.2249,925.25,3
45415,426.38,1.339,-0.10565,-0.0022806,1,-67.0,6.2249,925.25,3
45416,426.43,1.339,-0.10565,-0.0022806,1,-67.0,6.2249,925.25,3
45417,426.48,1.339,-0.10565,-0.0022806,1,-67.0,6.2249,925.25,3
45418,426.75,1.339,-0.10565,-0.0022806,1,-63.5,1.985,922.75,3
45419,426.78,1.339,-0.10565,-0.0022806,1,-63.5,1.985,922.75,3
45420,426.85,1.339,-0.10565,-0.0022806,1,-63.5,1.985,922.75,3
45421,426.88,1.339,-0.10565,-0.0022806,1,-63.5,1.985,922.75,3
45422,426.93,1.339,-0.10565,-0.0022806,1,-63.5,1.985,922.75,3
45423,426.95,1.339,-0.10565,-0.0022806,1,-63.5,1.985,922.75,3
45424,427.5,1.1163,-0.01378,-0.09350499999999999,1,-64.0,1.5524,923.25,3
45425,427.6,1.1163,-0.01378,-0.09350499999999999,1,-64.0,1.5524,923.25,3
45426,427.65,1.1163,-0.01378,-0.09350499999999999,1,-64.0,1.5524,923.25,3
45427,427.7,1.1163,-0.01378,-0.09350499999999999,1,-64.0,1.5524,923.25,3
45428,427.75,1.1163,-0.01378,-0.09350499999999999,1,-64.0,1.5524,923.25,3
45429,427.78,1.1163,-0.01378,-0.09350499999999999,1,-64.0,1.5524,923.25,3
45430,428.25,1.0694,0.032152999999999994,-0.11631,1,-65.0,0.71944,924.25,3
45431,428.3,1.0694,0.032152999999999994,-0.11631,1,-65.0,0.71944,924.25,3
45432,428.33,1.0694,0.032152999999999994,-0.11631,1,-65.0,0.71944,924.25,3
45433,428.38,1.0694,0.032152999999999994,-0.11631,1,-65.0,0.71944,924.25,3
45434,428.43,1.0694,0.032152999999999994,-0.11631,1,-65.0,0.71944,924.25,3
45435,428.48,1.0694,0.032152999999999994,-0.11631,1,-65.0,0.71944,924.25,3
45436,429.25,1.0694,0.020669999999999997,-0.10490999999999999,1,-62.5,5.2829999999999995,922.75,3
45437,429.33,1.0694,0.020669999999999997,-0.10490999999999999,1,-62.5,5.2829999999999995,922.75,3
45438,429.35,1.0694,0.020669999999999997,-0.10490999999999999,1,-62.5,5.2829999999999995,922.75,3
45439,429.4,1.0694,0.020669999999999997,-0.10490999999999999,1,-62.5,5.2829999999999995,922.75,3
45440,429.45,1.0694,0.020669999999999997,-0.10490999999999999,1,-62.5,5.2829999999999995,922.75,3
45441,429.48,1.0694,0.020669999999999997,-0.10490999999999999,1,-62.5,5.2829999999999995,922.75,3
45442,429.53,1.0694,0.020669999999999997,-0.10490999999999999,1,-61.0,0.98175,925.75,3
45443,429.58,1.0694,0.020669999999999997,-0.10490999999999999,1,-61.0,0.98175,925.75,3
45444,429.6,1.0694,0.020669999999999997,-0.10490999999999999,1,-61.0,0.98175,925.75,3
45445,429.65,1.0694,0.020669999999999997,-0.10490999999999999,1,-61.0,0.98175,925.75,3
45446,429.7,1.0694,0.020669999999999997,-0.10490999999999999,1,-61.0,0.98175,925.75,3
45447,429.73,1.0694,0.020669999999999997,-0.10490999999999999,1,-61.0,0.98175,925.75,3
45448,430.0,0.9403799999999999,0.38813000000000003,-0.24174,3,-54.5,1.4404,923.25,1
45449,430.05,0.9403799999999999,0.38813000000000003,-0.24174,3,-54.5,1.4404,923.25,1
45450,430.1,0.9403799999999999,0.38813000000000003,-0.24174,3,-54.5,1.4404,923.25,1
45451,430.13,0.9403799999999999,0.38813000000000003,-0.24174,3,-54.5,1.4404,923.25,1
45452,430.18,0.9403799999999999,0.38813000000000003,-0.24174,3,-54.5,1.4404,923.25,1
45453,430.23,0.9403799999999999,0.38813000000000003,-0.24174,3,-54.5,1.4404,923.25,1
45454,430.75,0.60034,0.66373,0.317,3,-57.5,1.7135,924.25,1
45455,430.85,0.60034,0.66373,0.317,3,-57.5,1.7135,924.25,1
45456,430.9,0.60034,0.66373,0.317,3,-57.5,1.7135,924.25,1
45457,430.95,0.60034,0.66373,0.317,3,-57.5,1.7135,924.25,1
45458,431.0,0.60034,0.66373,0.317,3,-57.5,1.7135,924.25,1
45459,431.03,0.60034,0.66373,0.317,3,-57.5,1.7135,924.25,1
45460,431.08,0.60034,0.66373,0.317,1,-58.5,1.7411,920.75,1
45461,431.13,0.60034,0.66373,0.317,1,-58.5,1.7411,920.75,1
45462,431.15,0.60034,0.66373,0.317,1,-58.5,1.7411,920.75,1
45463,431.2,0.60034,0.66373,0.317,1,-58.5,1.7411,920.75,1
45464,431.25,0.60034,0.66373,0.317,1,-58.5,1.7411,920.75,1
45465,431.3,0.60034,0.66373,0.317,1,-58.5,1.7411,920.75,1
45466,432.0,0.60034,0.66373,0.317,1,-59.0,5.2232,923.75,4
45467,432.15,0.60034,0.66373,0.317,1,-59.0,5.2232,923.75,4
45468,432.18,0.60034,0.66373,0.317,1,-59.0,5.2232,923.75,4
45469,432.23,0.60034,0.66373,0.317,1,-59.0,5.2232,923.75,4
45470,432.28,0.60034,0.66373,0.317,1,-59.0,5.2232,923.75,4
45471,433.25,-0.10318,0.81301,0.11175,1,-64.0,6.2004,924.25,4
45472,433.35,-0.10318,0.81301,0.11175,1,-64.0,6.2004,924.25,4
45473,433.4,-0.10318,0.81301,0.11175,1,-64.0,6.2004,924.25,4
45474,433.43,-0.10318,0.81301,0.11175,1,-64.0,6.2004,924.25,4
45475,433.48,-0.10318,0.81301,0.11175,1,-64.0,6.2004,924.25,4
45476,433.53,-0.10318,0.81301,0.11175,1,-64.0,6.2004,924.25,4
45477,433.58,-0.10318,0.81301,0.11175,1,-62.0,1.3744,925.25,4
45478,433.6,-0.10318,0.81301,0.11175,1,-62.0,1.3744,925.25,4
45479,433.65,-0.10318,0.81301,0.11175,1,-62.0,1.3744,925.25,4
45480,433.7,-0.10318,0.81301,0.11175,1,-62.0,1.3744,925.25,4
45481,433.73,-0.10318,0.81301,0.11175,1,-62.0,1.3744,925.25,4
45482,433.78,-0.10318,0.81301,0.11175,1,-62.0,1.3744,925.25,4
45483,434.25,0.27203,1.0082,0.077541,1,-67.5,6.0884,923.75,4
45484,434.3,0.27203,1.0082,0.077541,1,-67.5,6.0884,923.75,4
45485,434.33,0.27203,1.0082,0.077541,1,-67.5,6.0884,923.75,4
45486,434.38,0.27203,1.0082,0.077541,1,-67.5,6.0884,923.75,4
45487,434.43,0.27203,1.0082,0.077541,1,-67.5,6.0884,923.75,4
45488,434.45,0.27203,1.0082,0.077541,1,-67.5,6.0884,923.75,4
45489,436.0,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-65.5,1.3652,920.75,4
45490,436.1,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-65.5,1.3652,920.75,4
45491,436.15,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-65.5,1.3652,920.75,4
45492,436.2,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-65.5,1.3652,920.75,4
45493,436.23,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-65.5,1.3652,920.75,4
45494,436.28,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-65.5,1.3652,920.75,4
45495,436.33,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-57.0,0.7915300000000001,925.25,4
45496,436.35,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-57.0,0.7915300000000001,925.25,4
45497,436.4,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-57.0,0.7915300000000001,925.25,4
45498,436.45,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-57.0,0.7915300000000001,925.25,4
45499,436.48,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-57.0,0.7915300000000001,925.25,4
45500,436.53,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-57.0,0.7915300000000001,925.25,4
45501,436.58,0.43618999999999997,0.9048700000000001,0.21438000000000001,1,-60.5,5.9212,924.75,4
